Feature_1,Feature_2,Feature_3,Label
0.9771943490701935,0.22790184741378083,0.3630751736745568,2
-2.4983334428851474,-0.5245553506207957,-2.1349744289008843,2
-0.6249070369164993,-0.29804940810361524,-0.8284829388612583,2
-2.194153453067095,-1.731549288229078,-1.5661179337028337,2
1.0435781347867044,0.8205221394568073,-1.928245529559934,1
-1.7205883104999784,-0.031919424917661754,-1.7502003034302,2
0.015892437873009646,0.3679981679065245,0.4213411113556398,2
0.2871373346500008,-1.207948754003551,0.5950990621415952,2
-0.23164537429358112,-3.78399324280272,-0.18847725743459476,2
-0.8480274241620787,-0.5903936390637128,-2.8871372957475936,1
-0.039456779971621114,-2.112173353779586,-0.2517096353809344,2
-1.113416084739483,-1.669808464101535,-0.6581590829734872,2
-3.7513559918802155,1.194221079373386,-0.4428809888128582,0
-0.5887713863014761,-0.9405145648326776,-1.2437595420817513,0
0.13393842643933185,-0.9905858762593234,0.2178977437223686,2
1.2987667880460667,1.2192686980528031,0.791954897528713,1
-2.217928833942021,-1.8269997713395425,-0.9657697214641945,2
-2.442232994937166,0.6480078792386481,-1.1050922187329733,0
-0.10570052576431355,0.49260389533677057,-0.7458106680258867,0
1.0309567003369553,0.8541597420638012,-1.2828671531357347,0
0.7622272371872552,1.0174435062200904,-2.879569012168804,0
-0.6341922511699465,2.248646377726088,-1.38563924164896,0
-1.3317053333982212,-2.0501569675472053,-0.9643394157447001,2
1.3205314391320078,-0.618257769006593,1.306393979737751,2
-1.621216730286262,1.243997122520851,-0.9150240190891862,0
-0.09015543501624879,0.30348510393486033,-1.4253472602387056,1
-3.842425431208789,-0.7588079461806371,-2.969807908455423,2
2.306310761862009,1.519432355619221,-2.236942895019559,1
0.36883252501240477,0.7050734883914637,0.034625017887749965,1
-0.3891632968140905,-1.1842740446143436,-0.8947653963942827,2
-0.6443515252390213,-1.728666370326949,-0.20180972994732083,2
-0.17367725531837308,0.5195562434322023,-1.1856171022166058,2
-0.36023530562498157,-0.35192028429061256,-0.6404544637648022,2
-0.6391984109000184,-0.046496686439395085,-2.1018619260586817,1
0.45230665903845857,0.5735835058062808,-1.8225190920595045,0
-0.6756231226159382,3.5014116210296446,-3.372578643728425,0
1.5061880137690935,1.092098159632744,-0.654307747872555,0
-1.7220728954726994,2.329630057763165,-2.501325860226527,0
-0.7329078336145501,0.7381094647297762,-1.3036061255339262,0
2.757443394013735,2.0000926245065296,-0.299737443098154,1
-0.6882061290697725,0.08804666907818937,-1.073931642410661,2
1.8179853442475942,1.5368948383178278,-0.31694903446848344,1
-0.558639620953818,-0.041335607549259024,-1.5291533139791234,1
-1.0252444608757132,-1.4740134255711532,-1.0059909978028023,2
-1.272577995867275,1.0883468041537865,-1.1523339066439096,0
1.1280224494301594,0.8994498783508617,-0.88375580779425,1
-0.5608723527376521,1.2132821832247995,-0.6792948878488702,2
-0.6388887602501954,-0.2602116913293002,-2.2498736188147355,1
-0.3749363304595784,-0.6029708111441822,-0.5223101553210485,2
0.38383715042144284,-2.386983847320454,0.3578455471522859,2
0.3990270258841182,0.7156101666877295,0.41405018060371557,1
-0.90063180719973,0.300109568002522,-0.23433659045610544,0
-1.179915068321356,0.39867252598805525,1.1679180181085254,0
-2.467417614744133,-0.9049451938268428,-2.1462894568543573,2
-3.237730287507933,0.6129880719559513,-1.6980849686557242,0
-1.2936227101863658,-2.6773843024535537,-0.4664906432522547,2
0.5153080194091715,-0.782819579969962,0.4964286856586344,0
-1.6332529380790466,0.6448974177400972,-1.7866677690576656,2
-0.7861576713499078,2.110099438922435,-0.5285751498848422,0
-1.0306941739492128,-2.793253005846858,-1.246717270833339,2
1.804289281067002,1.3639677281512312,-0.18225673905864537,1
0.9899609282811124,0.358315724576006,0.9117125057365976,2
-2.415491873467331,0.22129775347773384,-2.8668825635132205,2
-0.3313662254430345,0.7698911018548482,-2.301725925525882,0
-0.49674597593362746,0.014747249242792915,-1.3775427208257982,1
2.8604517147477386,2.2308580639916427,0.08120779821844681,1
-0.7892287766283377,-0.2710102531502102,-0.3358846477374558,2
1.818344601001546,1.3795182396029557,-1.173919089378018,1
-0.10240455212625288,-0.4763995800044995,-0.3835791780814498,2
-0.9076586956852817,-1.9696790362575791,-0.7750589671926187,2
1.9521513399011765,1.5316444145870647,0.11120637484360552,1
0.17255940991051733,-1.149693435761617,0.39498028146273434,2
2.332539307980089,1.7472022567816976,-1.0667838927954005,1
-0.015627174071696448,0.2936320794775197,-0.7440863859509558,0
-0.6768898396430215,0.36500710825901367,-0.24504267273742908,0
-0.9123513800387283,0.610585550055666,-0.4211429012303963,0
0.7110913300268772,0.46305821255868157,-2.9595879958495734,1
-2.2740334525854813,-1.3581510435378694,0.5463293148994244,0
2.395785196813054,1.5632326087141024,-1.4019024558882676,1
-0.9060904109901653,1.233197327305124,-0.7626393105287098,0
-0.7821077024471712,-0.037381886832991484,-0.2357688727277104,1
-2.0528659868715122,2.6420870512654684,-2.4447270331941606,0
-0.0385596727323374,-0.8037999627646539,0.5396014353761638,0
1.0572824937528154,0.7095844264509269,-3.3293658612374193,1
-0.9342016575909174,-1.6786032941772007,-1.0156958237777964,2
-1.5993811551295303,1.2998257581280128,-1.6646823746716006,0
0.09851327143803623,-1.696016049148044,0.41211261326240645,2
-1.0484106875624923,-0.5770797788035129,-0.4743989691683625,2
-1.7368189350477325,0.49348352473940926,-0.035176003485912544,0
-0.3361130743080252,3.124769506226369,-1.6541004832579032,0
-1.1395111427689872,-2.9898635936212434,-0.46739010907719963,2
0.2353313111086811,0.5603353191620478,-0.6032637130314044,1
-1.8625074994798692,-1.2110154261147497,-4.679785693320299,1
-1.2178360654515112,1.2588779903251641,-2.0555606073251624,1
0.5167165649799317,-2.263093161126209,0.5105782657053766,2
-2.0991937013270827,-3.8203254847596018,-0.8507418423647485,2
-1.6208336867161477,-1.1903446230125776,-0.9682032056618814,2
0.5509153955553381,0.1757080956049084,0.9208862250760448,0
-1.2368748236111031,-0.7370644622506615,-1.09951091123857,2
0.008901493971481877,-1.9595296149286578,-0.027185426280340153,2
3.1919418626069858,2.135241094878376,-1.3576115756310045,1
1.2913051669803757,0.9760417547044229,-1.7877699754944536,1
1.4891918244549707,1.1869992432721257,-1.2725777940066862,1
-0.008692694899811504,0.4907572287906449,-0.026482625230070056,1
-1.2930428515113541,1.4253222462388548,-1.4815898187216783,0
-1.1901779212261712,0.35855920542962605,-0.6571643206564309,0
-3.3132957750864493,-0.3664301766760928,-2.8446853098201785,2
-0.46303541583561714,0.008630822757012546,-1.1145393802920727,1
2.750410361887102,2.1300267109440973,0.8105781685091416,1
1.7329311636327307,1.525959518902725,-0.37041495764481025,1
0.5859445155083063,-0.26272109099085683,-0.15556173878104318,0
0.9016417329510928,0.9332305808586474,-0.21910827709584724,1
-0.9368297409563332,-1.520438872327963,-1.1508994299251418,2
-1.8160414066508108,2.099852895104206,-2.694213501759549,0
-1.49850704641894,3.178932643801356,-3.344784580540103,0
0.8764568238555335,-3.3833078251824027,1.453516776243163,2
-0.9426987281655503,-2.296175825236618,0.12179316402646934,2
-1.5231604585771945,0.8311359114368783,0.44007634605059276,0
0.4252198034469694,-2.0710760832489665,0.7156579952871098,2
-3.34291420053158,0.8094687426401532,-1.9671643885766628,0
-1.7212120048407042,0.257195838175591,-1.4782653284601173,2
-0.7001865293915341,-0.7074905033036074,0.0871102913488967,0
-0.612838515115629,0.7218228928497116,-0.5375497671547433,0
-0.5511921353118847,1.9114389166269576,-1.960691798676511,0
-0.04799031489013161,0.306666805880954,-1.3341825229944757,1
-0.492312068870302,0.24695595667797998,1.1010487634335786,1
1.5989606767655578,1.2409849461624356,-0.22853726923850104,1
-2.0361404120900186,-1.4785866658341724,-2.3487601550825605,2
0.22498479283384154,0.24516377395167432,-0.6795388738649888,2
-2.6920503582108752,1.0922757455864969,-1.2918957799784465,0
-2.0365946521491862,-1.7794773517189724,0.05347181846204785,0
0.566348050762645,-0.1803405110978441,0.2279684795337351,0
0.9423906745901878,-0.5749150755433097,1.3455870571363813,0
-2.5781765714734313,3.0076807437607496,-2.7659712168035853,0
-1.560060201007465,-0.22254071335692882,-1.596474233651646,2
2.3914664079275214,1.7652000742280118,0.043290052009380076,1
-0.9206682965015818,-0.32478113785217544,-1.9359192453933614,1
3.492705884142098,2.60000856147439,-0.34803745788032014,1
2.082354624551061,1.4287136477857636,-1.9710165791292984,1
-0.16170183949941175,-1.1807502264992202,0.3754016614289326,2
0.3386988501099611,0.3007201731806763,-1.9920947770898814,1
2.3736491102515367,1.7926171160940976,-0.33070337677217104,1
0.07608488066550834,-0.9653700896369953,0.5672971531090865,2
-1.9736865862622395,0.9500642471789295,0.6842107796821897,0
-0.1506298206884823,0.7582515022401706,0.03270884302875188,2
0.8718016169284404,-0.7712434224914112,0.3800594360736911,2
-0.34392843936351625,-1.0778984241183482,0.11870133589772369,2
0.9170490224603136,2.3125473056870502,-1.3479053595292165,0
2.203894276702692,2.203115925430723,2.4212081626193545,1
1.7352142186418396,1.2350686925547345,-1.475301638188855,1
0.028764327075663232,-1.002653584169319,0.7961915254300296,0
-1.0030348114824275,1.2162865916721863,-1.4993628246699253,2
2.7605462666326774,2.2359440300927638,0.7464369762443692,1
-0.4091390853236039,0.07441468459422917,-0.710333541477379,1
-0.7375789100151706,-0.3684161683502858,-2.896184341323953,1
-0.6565302239041015,2.370278124764384,-0.4445618983243332,0
-1.008713423644714,-1.0071441014851967,-1.5209399783998636,0
0.6060845836079751,-3.867244176299117,0.37961672259114576,2
-0.6561749520878999,-0.1389595498814048,-1.3635922939218552,1
-0.24900209406767393,-0.6159370327763944,-0.3637807444558877,0
-2.4764869898396835,0.9381767782748848,-1.3000662616980376,0
-0.09174720820360971,-0.11328746909733223,-2.44597192188778,1
1.2485023351751119,1.0357835453718442,-0.6662054957821559,1
-0.3143016742881549,-1.2868441936462645,-0.32919672378306003,2
1.4918307712996477,1.2190586546767537,-0.9393387418493329,1
-0.7123566199150067,-0.9944375557381869,-0.7286608161425507,0
0.9631291676559393,0.06183088679677473,0.8636567207931036,2
0.8217277812844489,0.6278828650616484,-1.9245159142275292,1
-2.7978712396421748,0.7654640414774527,-1.5851978394887283,0
-1.751481426481794,-0.5512240112457946,-1.6036883750870081,2
-2.7906795708100987,-1.231759297518601,-1.923696827515707,2
-1.6248879666889287,0.8006901296311374,-0.5308921585868902,0
1.0047367857603726,0.8850865876772513,-0.7447062635876365,1
-2.400885205554437,-1.2270399265146306,-1.9061531934129763,2
-2.278892545529885,0.04932895349396749,-2.4357930683462667,2
-0.17007058537315334,-0.07333950650243415,-2.6194945507137524,1
-1.922869777373528,0.6642785490942291,-1.7995519851907318,0
-0.6181348268500937,0.031018366077423365,-0.37248007059505467,1
0.35945264550414224,0.500187196921021,-0.5925216519738851,2
-2.8867048208183475,0.7808947411633904,-2.519767674016907,2
-1.9604668517214112,1.9915529112037718,-1.1872948674568775,0
-2.427181856668342,-1.5784513586065496,-1.3094134359957779,2
-1.0122605202884944,-0.2876817664339788,-0.3529564230193841,0
-2.460071486265956,0.7335417795196538,-0.9604668541449985,0
-0.6604885876730966,-0.26342938868532084,-0.5484364428159146,2
-0.8318817214559108,1.2732719906886891,-0.6377130619345781,0
0.35947861402722814,-1.2879323371894627,0.4043961446666198,2
-0.2064382685864926,0.6770642914606337,0.10022228052569004,0
-0.273369996227518,1.3715436407867334,-1.2516897465680215,0
-0.191463628940715,-0.14276164235358013,-0.1522338997190935,2
1.3962481649877105,1.3757322889279786,0.8144612796572483,1
-1.37330890535512,0.6259084064356149,-0.6678196455426557,0
-2.523040843698222,-3.3613064132673287,-1.9173057891178524,2
-1.3915135760034505,-0.6914500992382436,-1.3153300310289362,2
1.7052497745510955,1.4017535656320814,-0.14930575086891484,1
-0.7207031238962518,-0.3423264808042292,-3.175525625708641,1
-0.4854300840186734,2.1509980960422683,-1.789510451010928,0
0.8254661686488988,0.9805825966830402,-0.7633325748014212,1
-1.019693514369099,-0.11631318451240491,-0.9629649141784676,2
-0.29002608535993946,-0.0193048082968158,0.2849760166804496,0
1.9622848198965284,1.2119216365334515,-2.3275511283672934,1
-3.687072733314385,-0.1470672861613863,-3.7439404285273197,2
-0.24765375249297683,0.19958605074442803,-1.2913853620106204,2
-1.7286022096642182,1.2090916211548501,-2.0207920906353984,0
-2.358410965524336,1.133527026006627,-0.45680696211500377,0
-1.4697303345822759,0.35686082906844985,-0.6450450665246074,0
-0.2525939736721605,0.34522075820527115,0.38119229902893736,1
-0.4290118609879907,-1.8545769166038406,-0.20268406433213282,2
2.4846620350565294,2.064807346065462,0.9172534183428118,1
1.2445880387705939,1.260532201935242,0.7583883817280181,1
-0.7520745968680302,1.902467482879664,-1.6692099862991494,0
-0.7831412992964626,-2.3585334837974545,-1.4650821116721842,2
-1.9655677267960758,0.6911482944666969,-0.5567970414553085,0
1.283307003068036,-0.07187844931430476,0.5721442099292455,2
1.0498188751973514,-0.8932651850726696,2.4279023436625797,0
-1.4622199690203002,0.5778655279449549,-1.7230805450123916,2
0.6074148600736096,-1.0788807850480207,0.39781791327675053,2
1.1418603539992256,-0.6258700304890581,0.5032272495790839,0
1.898051905495975,1.5681898818874482,-0.20291913503754688,1
-0.8289069930726174,-0.40229983110682754,-0.7589639758947803,2
2.8302439113163738,2.084859440168636,-0.34930655605858707,1
1.2470523400064324,1.1412219180296188,-0.02607355897676078,1
-1.3344747618684503,0.42312887847324876,0.49925481389646564,0
1.6495627720291972,-1.2425524483300099,1.3935792482160003,2
-1.0421995826144859,1.5575549991242919,-1.8173715945593547,0
-0.4412975540605457,0.13098717198171406,-0.6381689340462355,1
-2.2649563023577226,1.275343215217695,-2.289244549543452,0
-0.24080472001693298,-1.4733109868656156,-0.46628915898747497,2
1.1518380308663407,0.8882025957433602,-1.8772848029277334,1
-0.5072575149374916,-0.06610567777438237,-0.004969810092288585,0
-0.3697811911333255,0.3684446190343176,0.7635043167669775,1
1.0693694016141393,1.0002089735510864,-1.1546902010057252,1
0.5029520492523696,0.6395295362344069,-0.3377532724511329,0
0.1823363638745773,1.5590383712904192,-2.3791089800156615,0
-0.9469268609657234,2.491650646801144,-2.936126690545877,0
-0.280556594997067,-0.7592437361154765,-1.0196228125084954,2
0.9324583171048706,-0.4223290086224667,0.5142493126825636,2
-0.9858477158151757,0.48533409463131927,-0.7582734070086378,0
0.3059788270946371,1.3198577044539892,-1.4684575485309144,0
-1.4897586308832773,1.6174907066090376,-1.962068301681748,0
0.042067048898321024,0.28182868388808213,-0.3991936832237408,2
-0.051010471144788294,0.9871770713565247,-0.6518869698524863,0
-1.2901080863159322,0.7444612329878542,-0.36906476531526994,0
-0.1648581002206374,1.3763929325639692,0.01109604589016877,0
-0.9515374717250731,-0.7026400165654971,-0.7454799796714322,2
-0.4779358975043314,-2.0558297481785544,0.02561391138903968,2
0.7385430917114864,0.9274266452640323,0.4198910651492107,0
0.08674625312448292,1.0462407371107354,0.02143883576810479,0
-1.2637747339013716,0.2979147416321932,-1.1741264097019235,0
-3.1628038600513575,0.41094284728061375,-1.412934093259703,0
-1.0618907739887378,0.48148450390837005,-0.0896797978023538,0
-2.0258163145940724,0.9937157933758816,-0.5611626462295147,0
-1.747310220224269,-0.2299519484145467,0.08643390172598864,0
1.7920023814035355,1.2649959170416867,-1.8808960024772279,1
1.2008223271313982,-1.2649125951956253,0.9150519626812781,0
-0.2963177241714481,-2.0397717530783797,-0.18681051497582313,2
1.61902014945969,1.362259043668372,-0.5822575736516522,1
0.9788478070613624,0.8267671883386084,-1.3790077977512634,1
-0.6901827442460361,-1.138852046344479,-0.5902527808100277,0
2.93195750003183,2.2019406866598144,-0.24282393146123704,1
-1.7816955228938354,0.8991406644126534,-1.710829144416504,2
1.2346811678801781,1.2993230390000432,0.2875333801668627,1
-0.9840625315042235,2.865911472915335,-2.3692452449283374,0
0.8587959784026179,0.6292599541702669,-2.4086276495608887,1
1.4811369402380723,1.223409148100839,-1.8476575730820712,1
0.09114188932517753,0.4561921815805437,-1.0387568989931988,1
0.20369202205339998,0.5108784597060685,-0.3918961008497052,1
-0.3130093787087119,-1.061635009382978,-0.5307566036589806,2
-1.093656276180262,-0.291146090478692,-0.639764509608072,1
-0.30466927659932946,1.0023778089746422,-0.3906617317022793,0
0.7564190799014561,-0.42123226297857275,-0.19730915993650988,0
-0.5541730854967317,-3.328983404672214,0.6832247493578374,2
1.7885257647386485,-0.4323719629713716,0.23861794819774818,0
-0.2725692724130606,0.306591208070057,1.162836804809771,1
-0.5506473118550603,-0.6189927923565561,-0.7467493820008553,2
-1.033526505243684,-0.338894994783267,-1.6194948307528758,2
1.017829499476144,1.110908421830712,-0.24666500037148453,1
-0.25203914078366574,-1.6840804683783037,0.1105218867798905,0
2.0151919539479284,1.4773768225543582,-1.7505332176894117,1
-1.991919464239275,0.8590464364516762,-0.8244655067722294,0
-0.648344845347622,-1.6116715737987404,-1.2985750954924602,2
0.23823560820676593,0.7254513293478978,1.0312645187677287,1
-0.5837182052546096,-0.3136864157250232,-1.0692906510729918,0
-0.60966113301051,-0.0966386969944667,-1.178111884394224,1
-1.2230527373123357,0.9317880568801568,-0.4154459450170763,0
1.1075358788633194,1.3217701573082439,1.5149199687532413,1
-1.7085572591895093,-0.33916243345824293,-1.634299620268625,2
-0.6081461813271855,-0.2658213061499346,0.49639112395273743,0
0.7751478555404998,0.8247610223958945,-0.21687681792913893,1
0.8763275337028327,-1.3145931161461921,-0.388540710419244,2
-1.7422883913622063,-0.56466310732468,0.1370627963161012,0
0.48415848018992774,0.49031909085381903,-1.7776474159248823,1
-1.6930433511450116,1.3404618211258967,-2.216359407267124,2
-1.2267553395812318,1.6618351227617683,-3.47441450141557,1
-1.108814474887383,-0.19319982397154056,-1.1251702522437972,2
-0.8600118873601242,0.7310621258276628,-0.7388785526890559,2
-1.9177246869394138,-1.6582056842532515,-1.8481302718846955,2
-2.448436232507657,0.9208053741207616,-1.6832441943976955,0
-0.29312073854193843,-0.14403512349108105,-0.39668849594977285,2
0.26739086088802755,0.582985462525579,0.3290471860254427,0
-0.9779872260154141,0.825347951275761,0.15560673457121232,0
0.42011136665609405,1.134092728001018,-0.6828281722529195,0
-1.2932274953522573,-0.46558055517998825,-1.053954947036237,2
1.6660199578424952,-1.2476084428921046,1.1308806940931795,0
-0.6579010031336053,-1.307650614625797,-0.5138511366525258,2
-0.5089638397136953,0.057128682194094504,0.16449817768466513,1
0.3458539214766416,-2.3888098139673968,-0.19847611665066178,2
1.8093858231354594,1.5346191693719047,0.0446013765119585,1
1.1579884867340648,0.07057194163799074,0.7589279839840104,2
1.1636770997168915,1.1358885514055674,0.6603451523126267,1
0.3888097141448881,0.9514196555643986,-0.605003153970164,2
-1.1567301612691947,-0.4552185468830383,-0.5425082548770364,1
0.46177672046399876,0.30831460956460044,-1.6861070047498616,1
0.25420642685622674,1.9050367123737986,-0.9175914790343075,0
-0.2592157964927724,0.8986440333525616,-0.3621478201033055,0
-1.032668235056827,1.0694802023316408,-0.2883589484709814,0
-0.5482459652731899,0.16768688701812295,-0.49990054166434017,1
-1.2073789502792223,1.0436030736353876,-1.3831933799028164,0
1.8139022318134574,1.6257220751903774,1.0105813523873857,1
-0.3215310198996011,0.04989647170363243,-1.4726817420064493,1
2.7982888326260325,2.0653911435631587,-0.8956853984637341,1
-0.3815882684645116,-1.0931650804932058,-0.18909003968127758,2
-1.5481421724894715,1.1957903320482022,-2.3974862827302164,2
-1.6865547897646767,0.5752676168090556,-2.289135464358915,2
0.7460616797990489,0.7610062427221014,0.47061840955247014,1
-0.3005086661707167,0.17839374386202778,-0.2132926309234694,0
-1.077322832774466,1.7340692561400624,-0.5991865369299715,0
-0.12908006268844308,1.333157812593941,-0.7745963958075244,0
1.0031395438471125,0.8467958721875843,-1.254773348386516,1
0.07979271882687433,0.33016408386894897,-0.08036887009708626,1
-1.0197382231609207,0.9858919437005815,-1.947808316457145,1
-1.7985846341836038,0.8349213561920001,0.18831033736455416,0
2.635304546129362,1.8118386282785044,-1.2451499591446626,1
1.371082690190699,1.5002771377704844,2.674273784299679,1
-1.0876501799624525,-0.45053435526152374,-0.7784123321463724,2
-3.639856543268336,-0.963817995262214,-3.3604841153032634,2
-1.4018253305441963,-1.1446443551877425,-1.0670971427912461,2
0.4012955887184493,0.7456568666739732,-0.2801362017062423,1
0.2710886733859217,0.4384378225186299,-1.6265754399246288,1
-2.004388641329985,-1.0417671667426887,-1.565432156212446,2
-1.6692121404671996,2.494412568037765,-1.552701084580673,0
0.43248760640324035,0.32921541088755957,-0.03300152113795096,2
-2.7378082916681272,-0.6556669537193699,-2.5460432488401064,2
-1.5454221334206513,0.1029540373630653,-1.3159556453769437,2
-4.852051752827472,3.4243055974592904,-3.8804303048458983,0
0.6152431452452913,-1.0662477501339276,-0.515176790163718,2
-1.7753997513419348,-2.402052260161625,-0.8010338213412229,2
-0.21658480725002027,0.0667198897179011,-1.9600778503123948,1
-1.3582821095343656,0.7158000978994287,-1.531268814890865,0
0.4631142335493652,0.004407982446608449,0.7700546568851923,2
-1.6668802279377335,2.6941788962799675,-2.9923000949469776,0
0.6436836562707613,0.7482345810573198,-0.7504760456180326,1
-1.65630928377414,1.7615889173790564,-2.6385883766041864,0
1.9343779363567981,1.3709721198883413,-1.5622171954375834,1
-1.425774747016338,2.0842340140180067,-2.136764148584562,0
-0.7419151552857162,-0.7519017764334348,-0.44872646668785626,2
-0.9461190163248816,0.02604279560078937,-0.3284564077112634,0
-1.706373532701473,0.1898901281551285,0.3406916062973484,0
1.4910412819832541,1.241922361774065,-0.8769888572049231,1
-0.47050393799518553,-1.105920954614814,-0.7098282831488044,2
-0.04085403403635479,-1.065837875924888,-0.694591278268418,2
0.1702528478029821,0.2454991470473129,-2.54047940750881,1
1.1462996667746765,1.0411260818437509,-0.365362824975775,1
0.47197588691948683,0.8590672268861612,0.757329348809431,1
0.10318731001574155,-1.657709985481001,-0.3667048104599295,2
0.1974971871396275,2.067996614077795,-1.6818596543768956,0
0.19291050944755095,-2.8253683004768355,0.013160328059742432,2
-0.7475707500268953,-1.9280966078376545,-1.0154064371663678,2
0.6309492194024195,1.3454880767121704,-1.4007001675013004,0
-0.15908386690405418,0.22000403736340046,-0.6080660521610219,2
-0.950384271011928,-0.20429432577137496,-0.7379270835747269,0
-1.690210337993531,-0.12500112961456233,-1.658328476473573,0
0.2898000801244145,0.7058455596753073,0.3159007675538359,1
-0.42416386279717766,-2.435687578958552,0.046591780755014356,2
0.1169630068649462,-0.3038309784380884,-0.47951458594139407,0
-0.6853672458088642,0.05774827935133897,0.039863770556624045,1
-1.1430705864328707,-1.5311420301815701,-0.9186268024047822,2
0.611045075623156,0.50227767768012,-2.2734739015586163,1
-0.5456855801129972,1.394680137179969,-1.0007643424783794,0
0.9389865021414474,0.8363861738203512,-2.094587410851971,1
-0.8957233546854956,0.22470192553500135,-1.3578402430774967,2
1.4778560635649958,-0.039788104708764815,0.8006249351393215,0
0.27329614306678374,0.9697393799598277,-0.5014844239008969,2
-2.3429309562955565,-0.16500530468610042,-0.11734653266490302,0
-1.7177132477474668,-1.2228166936770102,-2.3803619759068386,2
-2.293296822627468,0.007534153777938424,-2.340190699146811,2
-1.1900972770378964,-1.6521186887470183,-1.0880847856818905,2
